id,food_pref,time_foraging,food_gathered
5516,walnuts,113.4051133,122.7958274
5517,walnuts,154.8637325,160.0428394
5518,walnuts,111.9550562,128.1304253
5519,walnuts,108.2678451,105.5882791
5520,walnuts,121.9241796,103.9320722
5521,walnuts,125.3346709,127.3691712
5522,walnuts,103.9635584,121.7322128
5523,walnuts,93.65594418,95.63667391
5524,walnuts,155.5717137,95.20878953
5525,walnuts,166.737608,164.2050587
5526,walnuts,122.423391,112.3813824
5527,walnuts,105.8661162,118.078771
5528,walnuts,110.0240932,124.2656874
5529,walnuts,88.1979833,105.9225541
5530,walnuts,128.5010803,142.1700531
5531,walnuts,135.5966504,106.867739
5532,walnuts,73.92301052,119.0364461
5533,walnuts,125.6114708,150.8559624
5534,walnuts,130.5036913,144.650096
5535,walnuts,150.1982437,113.8776678
5536,walnuts,162.2018759,146.3029362
5537,walnuts,127.9491681,123.3998936
5538,walnuts,157.2102507,134.5067743
5539,walnuts,168.3463915,142.8657564
5540,walnuts,118.6914335,104.8856998
5541,walnuts,138.8992284,143.8999872
5542,walnuts,93.13617856,112.6167371
5543,walnuts,125.7361577,132.1916049
5544,walnuts,105.6407353,139.4079056
5545,walnuts,93.68906347,96.89813269
5546,walnuts,122.2855823,111.5472321
5547,walnuts,126.6424042,137.6322846
5548,walnuts,122.3889586,142.9344053
5549,walnuts,144.1449495,101.2976817
5550,walnuts,133.4338124,113.8122638
5551,walnuts,136.4060567,122.9995962
5552,walnuts,118.9266611,139.984083
5553,walnuts,122.4177124,122.9812494
5554,walnuts,123.4478267,109.0722082
5555,walnuts,143.3822081,139.8489928
5556,walnuts,125.4788678,153.2874319
5557,walnuts,149.6414811,109.5952444
5558,walnuts,126.0233578,139.4330682
5559,walnuts,136.2821568,123.7807396
5560,walnuts,122.4364261,126.8296351
5561,walnuts,90.03704342,102.5206384
5562,walnuts,104.4817942,164.1301281
5563,walnuts,143.2695116,132.7734625
5564,walnuts,113.2096334,88.3866273
5565,walnuts,148.4390597,118.4704319
5566,walnuts,144.1223539,157.1748297
5567,walnuts,168.5412195,141.5759352
5568,walnuts,145.5550305,143.8864538
5569,walnuts,149.3638726,141.2279438
5570,walnuts,117.9169097,136.6744201
5571,walnuts,124.5721778,178.3030063
5572,walnuts,133.7549919,101.7325334
5573,walnuts,157.2435795,119.4778539
5574,walnuts,131.0025186,128.0408796
5575,walnuts,111.0628426,121.6368407
5576,walnuts,109.2685939,126.6048088
5577,walnuts,153.5099012,140.9437914
5578,walnuts,136.4338402,139.5700853
5579,walnuts,119.5263571,134.3844363
5580,walnuts,137.524511,113.6737625
5581,walnuts,168.2206719,150.1758174
5582,walnuts,149.8581227,144.5042668
5583,walnuts,117.4736788,115.6908393
5584,walnuts,117.7061813,156.8215152
5585,walnuts,154.7980542,151.6447786
5586,walnuts,143.6285082,119.2480467
5587,walnuts,161.6087604,139.577677
5588,walnuts,101.2058373,117.3635936
5589,walnuts,79.90072255,101.8103668
5590,walnuts,118.2090984,128.0017219
5591,walnuts,128.4528685,128.6712893
5592,walnuts,146.6938797,108.4418529
5593,walnuts,121.0614319,123.1420533
5594,walnuts,135.7132999,123.765752
5595,walnuts,142.8087614,152.8246791
5596,walnuts,116.6543736,111.6660206
5597,walnuts,162.495224,163.0187855
5598,walnuts,133.2511862,137.2106494
5599,walnuts,124.8243537,135.0421856
5600,walnuts,133.0503138,126.2241545
5601,walnuts,105.7678698,115.1851102
5602,walnuts,151.8996558,153.3584314
5603,walnuts,157.0366434,136.597889
5604,walnuts,127.2745728,139.2270647
5605,walnuts,107.9459755,102.0193441
5606,walnuts,144.2721876,159.0984007
5607,walnuts,104.5100495,116.5579048
5608,walnuts,127.0035169,128.2841293
5609,walnuts,118.8730628,110.3841032
5610,walnuts,103.8775934,106.6577959
5611,walnuts,147.6809584,117.5629749
5612,walnuts,131.6362359,120.7044044
5613,walnuts,134.5724029,141.8739827
5614,walnuts,150.6957779,162.1736341
5615,walnuts,110.8104473,121.796967
5616,walnuts,122.550379,126.1819097
5617,walnuts,138.3905247,134.1553845
5618,walnuts,106.9193009,77.43964097
5619,walnuts,119.6014115,127.4050578
5620,walnuts,117.6202826,126.100664
5621,walnuts,142.7983563,149.6684867
5622,walnuts,119.9641204,96.67426479
5623,walnuts,145.9672769,141.3548059
5624,walnuts,151.8374983,128.1716395
5625,walnuts,138.595552,123.0330596
5626,walnuts,93.5217658,101.5988692
5627,walnuts,148.955208,112.8429457
5628,walnuts,111.5879992,119.8746401
5629,walnuts,159.521746,123.4331933
5630,walnuts,119.8993921,114.9553738
5631,walnuts,107.2056462,100.4766225
5632,walnuts,132.2067868,100.9746466
5633,walnuts,116.1314741,135.4522449
5634,walnuts,116.011945,102.6010019
5635,walnuts,126.5913234,139.1645482
5636,walnuts,132.2715397,129.9899242
5637,walnuts,129.0040444,147.8114986
5638,walnuts,105.293017,134.3441535
5639,walnuts,129.6588421,125.8337115
5640,walnuts,115.4052475,132.930239
5641,walnuts,71.28523225,112.5863782
5642,walnuts,125.9315476,146.3509073
5643,walnuts,138.0123196,147.1234409
5644,walnuts,150.0145575,159.3990989
5645,walnuts,164.1816458,152.5527565
5646,walnuts,162.2878585,141.1624383
5647,walnuts,98.78847153,83.81113302
5648,walnuts,114.6819249,105.6750656
5649,walnuts,115.2374144,101.3883768
5650,walnuts,151.0459068,155.8910404
5651,walnuts,116.9721682,110.0177994
5652,walnuts,155.4547825,132.7859438
5653,walnuts,146.120008,132.9845164
5654,walnuts,126.3237695,123.3768248
5655,walnuts,118.5190487,110.5650257
5656,walnuts,142.305749,115.5953419
5657,walnuts,155.8054346,104.0051969
5658,walnuts,135.7688978,136.2303548
5659,walnuts,116.4895964,142.7147241
5660,walnuts,147.5144404,194.6094338
5661,walnuts,164.318236,124.4829472
5662,walnuts,136.8706007,118.472687
5663,walnuts,78.66744553,98.14395352
5664,walnuts,139.0775449,141.1192327
5665,walnuts,144.5720801,139.3254095
5666,walnuts,124.6867041,137.8180875
5667,walnuts,160.2820412,176.9970178
5668,walnuts,113.0084301,121.6809198
5669,walnuts,105.448021,82.18292587
5670,walnuts,77.23238086,112.1811891
5671,walnuts,137.5857159,139.2257553
5672,walnuts,86.87134332,158.2685312
5673,walnuts,108.6216923,110.0992121
5674,walnuts,95.61096143,112.436605
5675,walnuts,105.0968328,115.1906667
5676,walnuts,152.3954102,143.6232113
5677,walnuts,140.5419869,168.4395312
5678,walnuts,114.1316063,123.4716875
5679,walnuts,129.4220206,110.7598707
5680,walnuts,160.6139963,143.6098216
5681,walnuts,123.5519999,96.60548179
5682,walnuts,123.5758807,99.14949507
5683,walnuts,145.5834612,148.6343708
5684,walnuts,134.2427245,112.0740104
5685,walnuts,114.7657427,131.3392593
5686,walnuts,134.6664733,129.0132846
5687,walnuts,100.2659306,112.1343707
5688,walnuts,149.9651568,135.2096178
5689,walnuts,143.1157461,104.1282292
5690,walnuts,135.5427645,142.9983263
5691,walnuts,133.4059046,134.8042556
5692,walnuts,99.61517666,122.2717684
5693,walnuts,122.0080249,112.8769104
5694,walnuts,139.4043517,119.9918838
5695,walnuts,155.8490855,131.284879
5696,walnuts,115.2051692,132.2894905
5697,walnuts,149.5403783,131.0925397
5698,walnuts,138.2388412,131.8008644
5699,walnuts,150.1595594,146.3429527
5700,walnuts,161.3456296,136.2689296
5701,walnuts,183.2543766,128.879237
5702,walnuts,134.6517201,127.1603258
5703,walnuts,151.7300667,156.0931508
5704,walnuts,85.82343187,76.74025395
5705,walnuts,119.5536955,127.6109137
5706,walnuts,142.3987985,142.7746445
5707,walnuts,99.99752278,110.273732
5708,walnuts,143.5362359,112.4233143
5709,walnuts,130.5509017,125.341782
5710,walnuts,131.2381977,140.958025
5711,walnuts,131.8030037,134.8377435
5712,walnuts,134.5019224,160.6608696
5713,walnuts,121.8626747,135.3764656
5714,walnuts,138.1053066,150.3450152
5715,walnuts,112.6469313,128.9213128
5716,walnuts,94.70825616,99.21239607
5717,walnuts,122.3415168,112.4127365
5718,walnuts,112.9977698,131.4933915
5719,walnuts,102.7937245,108.8972332
5720,walnuts,103.6500412,138.3543371
5721,walnuts,148.7244533,154.2595696
5722,walnuts,121.2839538,97.9497523
5723,walnuts,132.7602531,144.479986
5724,walnuts,155.1194742,111.9801646
5725,walnuts,140.3776649,129.0548534
5726,walnuts,128.4157934,138.247369
5727,walnuts,143.1454805,140.943361
5728,walnuts,90.28136311,134.9912708
5729,walnuts,112.1286369,115.1970334
5730,walnuts,125.8220364,133.5475113
5731,walnuts,142.4210688,133.1328767
5732,walnuts,125.850372,110.0057428
5733,walnuts,112.9318728,129.7827071
5734,walnuts,112.1957659,121.2499597
5735,walnuts,112.8571655,114.2338849
5736,walnuts,132.1130965,123.5504081
5737,walnuts,113.9515314,125.3321103
5738,walnuts,132.7695041,150.2746115
5739,walnuts,100.4905249,101.376738
5740,walnuts,112.6382643,111.4959315
5741,walnuts,88.2573582,95.43668969
5742,walnuts,153.0734087,147.8162311
5743,walnuts,105.0449487,85.09522821
5744,walnuts,124.8801663,150.7616099
5745,walnuts,134.778137,144.3014461
5746,walnuts,123.6363871,135.2705819
5747,walnuts,168.303566,154.0973854
5748,walnuts,121.8942743,121.5891931
5749,walnuts,131.3925368,127.1681039
5750,walnuts,115.3790669,99.96832892
5751,walnuts,136.3628734,121.6810803
5752,walnuts,115.7680522,81.88352593
5753,walnuts,140.6372047,139.8190532
5754,walnuts,113.5933703,102.8453985
5755,walnuts,104.0521163,74.0230711
5756,walnuts,110.7173065,117.6750706
5757,walnuts,138.0971859,103.7796343
5758,walnuts,129.5980481,121.2831368
5759,walnuts,147.0294173,117.6412275
5760,walnuts,120.2072568,126.4504019
5761,walnuts,136.1415224,152.975696
5762,walnuts,72.42220828,80.90524616
5763,walnuts,106.2451118,146.2825756
5764,walnuts,155.4370974,117.5914853
5765,walnuts,140.4290004,136.514294
5766,walnuts,97.67456494,120.9756959
5767,walnuts,124.8712159,135.6285717
5768,walnuts,104.3144003,95.08270473
5769,walnuts,101.4400371,103.5831033
5770,walnuts,97.80317065,122.3501743
5771,walnuts,125.9985286,116.0535753
5772,walnuts,148.3378341,131.8246154
5773,walnuts,116.9246207,121.6559561
5774,walnuts,118.8364929,150.973874
5775,walnuts,170.4428815,118.7876142
5776,walnuts,95.00914103,112.4393289
5777,walnuts,151.7753007,165.1286845
5778,walnuts,89.07204971,65.13283531
5779,walnuts,112.18182,151.6785543
5780,walnuts,125.7385661,123.7975142
5781,walnuts,88.00366134,78.4481779
5782,walnuts,107.5837486,117.843098
5783,walnuts,107.4667756,149.0934614
5784,walnuts,136.386777,154.1063283
5785,walnuts,150.034779,128.1494412
5786,walnuts,137.4350553,103.1658671
5787,walnuts,117.0803747,118.8861406
5788,walnuts,143.7766924,151.8159288
5789,walnuts,125.9105229,105.236415
5790,walnuts,136.6312586,125.5962998
5791,walnuts,134.5742135,120.2374066
5792,walnuts,123.0610996,109.5896753
5793,walnuts,144.4738114,134.8285132
5794,walnuts,121.0461789,159.7262352
5795,walnuts,126.4705893,110.7494047
5796,walnuts,81.28147404,109.3138884
5797,walnuts,106.7513517,111.1900432
5798,walnuts,165.3233396,154.235827
5799,walnuts,145.9019087,151.2002061
5800,walnuts,95.16848218,126.1644527
5801,walnuts,129.7691717,152.4856262
5802,walnuts,95.4584016,92.00124604
5803,walnuts,137.6925452,130.8034756
5804,walnuts,122.9349306,123.0626139
5805,walnuts,116.8515525,105.700631
5806,walnuts,131.9487049,124.0623521
5807,walnuts,112.3133483,121.680191
5808,walnuts,121.2538818,125.4334862
5809,walnuts,129.0356761,144.7894355
5810,walnuts,126.3344152,141.1584607
5811,walnuts,142.0548897,137.0762475
5812,walnuts,136.3257142,109.6100802
5813,walnuts,120.6392476,131.7099181
5814,walnuts,143.4446774,130.9746697
5815,walnuts,131.818872,123.2377719
5816,walnuts,117.792025,109.2744559
5817,walnuts,114.7206962,126.3011858
5818,walnuts,104.8355069,124.2783213
5819,walnuts,99.99115838,150.1656166
5820,walnuts,124.3675251,101.9694017
5821,walnuts,152.2733909,152.4687433
5822,walnuts,136.2092487,127.5334458
5823,walnuts,121.2214647,137.5060203
5824,walnuts,123.3439772,126.0234813
5825,walnuts,159.7244206,144.5660472
5826,walnuts,103.1088206,98.075403
5827,walnuts,103.3613645,113.6580183
5828,walnuts,122.4644051,121.7806757
5829,walnuts,111.6603745,104.3371243
5830,walnuts,108.5154166,147.2329433
5831,walnuts,98.1629769,127.8962239
5832,walnuts,101.2984604,119.2482803
5833,walnuts,103.38385,112.8724379
5834,walnuts,127.0581074,130.00271
5835,walnuts,130.070827,124.9895681
5836,walnuts,89.93632572,107.5870588
5837,walnuts,149.7447576,145.6380318
5838,walnuts,127.9298005,96.50677802
5839,walnuts,107.3438043,112.9872186
5840,walnuts,159.6923132,153.0367513
5841,walnuts,137.5306285,120.0683877
5842,walnuts,110.0868047,86.63850491
5843,walnuts,112.3592802,134.56719
5844,walnuts,128.1389606,134.2643324
5845,walnuts,157.8116444,116.3604263
5846,walnuts,130.9624304,131.979552
5847,walnuts,105.9553027,121.5023747
5848,walnuts,134.296435,104.9871508
5849,walnuts,122.4549349,106.5879839
5850,walnuts,139.9452608,121.511927
5851,walnuts,139.0112811,126.0488197
5852,walnuts,145.7387098,135.8038971
5853,walnuts,106.9193014,128.2059521
5854,walnuts,90.80933951,121.4351857
5855,walnuts,122.5099131,134.6568631
5856,walnuts,83.48152955,134.2795127
5857,walnuts,126.2661554,123.1861992
5858,walnuts,125.8201001,139.660277
5859,walnuts,111.3926475,117.2592515
5860,walnuts,141.1770648,155.2196123
5861,walnuts,132.5338475,145.0073451
5862,walnuts,100.9162299,109.1763845
5863,walnuts,101.9564664,127.4501194
5864,walnuts,119.5671983,124.285865
5865,walnuts,127.2423995,130.725049
5866,walnuts,127.9810025,113.3839558
5867,walnuts,175.0948113,152.3852031
5868,walnuts,154.5660794,118.5376385
5869,walnuts,141.8910822,132.9721849
5870,walnuts,126.7608293,121.3733113
5871,walnuts,96.28896715,130.05274
5872,walnuts,150.0886944,148.5655654
5873,walnuts,120.0331406,146.6716944
5874,walnuts,127.8060419,148.2667459
5875,walnuts,121.4149131,126.9810768
5876,walnuts,122.1738874,127.1837045
5877,walnuts,134.776286,152.3137663
5878,walnuts,154.0001544,138.3588171
5879,walnuts,125.9235946,124.0297627
5880,walnuts,100.2941533,116.746474
5881,walnuts,141.5252954,129.0228835
5882,walnuts,93.94493532,101.1539237
5883,walnuts,118.1185376,140.2455197
5884,walnuts,136.7767746,149.4018569
5885,walnuts,132.7891162,139.4402407
5886,walnuts,120.8978295,131.3560166
5887,walnuts,114.4292247,136.0795446
5888,walnuts,112.9671978,109.5247025
5889,walnuts,113.6640802,123.7813498
5890,walnuts,160.8098493,101.0138433
5891,walnuts,91.71612107,112.9427886
5892,walnuts,106.611811,117.7141937
5893,walnuts,114.3361615,145.9362406
5894,walnuts,132.1432125,141.4063241
5895,walnuts,108.7192184,104.3567981
5896,walnuts,138.7311082,95.77208705
5897,walnuts,134.5809136,90.46029811
5898,walnuts,115.3980833,134.631163
5899,walnuts,91.40135615,101.7830171
5900,walnuts,115.6448164,138.3882255
5901,walnuts,100.9611715,141.6813338
5902,walnuts,135.0743575,147.5817559
5903,walnuts,140.7081917,124.0318711
5904,walnuts,134.0852587,112.1505872
5905,walnuts,133.2653173,134.8067987
5906,walnuts,112.4145036,92.93928073
5907,walnuts,118.6167858,115.2839227
5908,walnuts,102.0446841,115.5593626
5909,walnuts,149.0419268,163.7392139
5910,walnuts,138.5837319,159.2495552
5911,walnuts,151.7543391,163.2680515
5912,walnuts,115.9280122,115.2281518
5913,walnuts,84.0887032,113.2522606
5914,walnuts,158.0222555,162.8151208
5915,walnuts,125.7987016,116.1734115
5916,walnuts,97.89097298,115.6318947
5917,walnuts,105.2179742,107.2624021
5918,walnuts,123.3835047,84.03313365
5919,walnuts,112.4024835,131.5217894
5920,walnuts,138.6750274,142.4879026
5921,walnuts,95.34531526,134.9599375
5922,walnuts,141.0531675,116.9346525
5923,walnuts,139.7251102,154.8502878
5924,walnuts,122.9580814,127.2070478
5925,walnuts,144.2430207,112.3035642
5926,walnuts,128.6420686,136.3593245
5927,walnuts,102.3088561,98.99565702
5928,walnuts,165.9552512,151.7633396
5929,walnuts,115.3376944,124.0397617
5930,walnuts,91.686521,58.39188728
5931,walnuts,120.3737336,107.1035213
5932,walnuts,104.0422961,95.45619317
5933,walnuts,129.9902372,125.4005792
5934,walnuts,110.7347035,132.1947805
5935,walnuts,126.2755456,125.6495627
5936,walnuts,138.9780382,130.7646049
5937,walnuts,83.24194303,80.97311495
5938,walnuts,151.6674299,147.4238716
5939,walnuts,145.8550918,137.342953
5940,walnuts,143.9631978,122.3423317
5941,walnuts,129.8234994,114.152553
5942,walnuts,103.2322331,83.73675682
5943,walnuts,118.4544328,102.3169736
5944,walnuts,128.2757856,140.7725566
5945,walnuts,140.483482,141.364842
5946,walnuts,141.0828051,129.0025622
5947,walnuts,120.8362991,119.1281863
5948,walnuts,105.5274995,121.338333
5949,walnuts,112.2534562,150.151095
5950,walnuts,168.6298481,170.9417589
5951,walnuts,157.233102,148.7839174
5952,walnuts,125.6588738,137.4321169
5953,walnuts,115.957851,128.4222319
5954,walnuts,102.7574273,107.4844164
5955,walnuts,123.1430266,123.0637227
5956,walnuts,122.2887577,90.2132029
5957,walnuts,114.9367384,106.4509544
5958,walnuts,101.9519112,123.1084738
5959,walnuts,116.6692872,109.6945128
5960,walnuts,129.4189181,132.6455137
5961,walnuts,122.9859501,142.0800859
5962,walnuts,108.4901151,122.814115
5963,walnuts,137.388859,155.9927942
5964,walnuts,101.334554,107.690305
5965,walnuts,114.6618113,109.8287322
5966,walnuts,122.476899,119.602483
5967,walnuts,141.8521615,119.6018392
5968,walnuts,120.8680458,101.4966328
5969,walnuts,126.445594,134.7299994
5970,walnuts,107.0565264,130.8139805
5971,walnuts,133.9548057,138.0993817
5972,walnuts,141.5280977,130.5158368
5973,walnuts,109.3907891,126.1876433
5974,walnuts,108.296315,128.8676009
5975,walnuts,108.9615211,119.0442682
5976,walnuts,135.2360786,121.822088
5977,walnuts,122.1553544,135.7627287
5978,walnuts,79.61813217,124.0776231
5979,walnuts,131.3978953,122.0085602
5980,walnuts,110.6739033,121.1225894
5981,walnuts,139.2276978,134.7329308
5982,walnuts,158.5879309,151.8846381
5983,walnuts,123.0364177,98.66563368
5984,walnuts,150.2821326,110.9657362
5985,walnuts,106.5997616,127.9469447
5986,walnuts,118.9298434,103.5435396
5987,walnuts,138.8713496,124.4812275
5988,walnuts,150.1009241,132.0392025
5989,walnuts,117.8689341,122.3514123
5990,walnuts,150.889603,116.0504702
5991,walnuts,143.4396578,124.7263465
5992,walnuts,133.9278729,104.3356811
5993,walnuts,106.3915446,148.5179821
5994,walnuts,124.5629009,89.56898462
5995,walnuts,147.6895308,128.402594
5996,walnuts,127.0278416,128.7868784
5997,walnuts,97.49267907,82.32872786
5998,walnuts,163.4664058,133.7839947
5999,walnuts,138.7251761,159.3909208
6000,walnuts,136.8259001,133.7705748
6001,walnuts,129.0509505,130.8698867
6002,walnuts,132.8862792,100.1011408
6003,walnuts,139.0298168,164.1247161
6004,walnuts,104.4731172,111.6700212
6005,walnuts,113.3729458,114.8246788
6006,walnuts,133.6551263,113.6193399
6007,walnuts,131.227468,131.6443286
6008,walnuts,130.7534575,141.0078091
6009,walnuts,115.9682991,136.6841354
6010,walnuts,88.60615925,95.43382821
6011,walnuts,126.5713835,115.0114533
6012,walnuts,110.5290187,132.3794468
6013,walnuts,173.752561,149.6819901
6014,walnuts,101.5823611,129.0597251
6015,walnuts,134.5689369,135.3042825
6016,walnuts,129.2342476,121.2610926
6017,walnuts,133.8782914,120.0647746
6018,walnuts,140.3432034,130.2289243
6019,walnuts,108.6197348,102.8890754
6020,walnuts,90.87871345,118.889318
6021,walnuts,121.078967,135.7417556
6022,walnuts,147.3165688,146.0694111
6023,walnuts,119.4172658,157.5664795
6024,walnuts,91.97806303,91.16168258
6025,walnuts,155.4702743,136.297782
6026,walnuts,105.3518316,143.7628023
6027,walnuts,156.9263906,116.0941698
6028,walnuts,131.2491856,156.738046
6029,walnuts,108.473684,120.2312791
6030,walnuts,131.1692346,102.6946993
6031,walnuts,111.3287961,141.5514625
6032,walnuts,117.4237558,86.50116881
6033,walnuts,119.6287951,118.7405719
6034,walnuts,128.6920314,110.6048173
6035,walnuts,98.88561406,98.33994449
6036,walnuts,89.55878083,108.9129092
6037,walnuts,158.8563574,168.7495258
6038,walnuts,144.2074588,134.3622763
6039,walnuts,102.1120168,114.5386195
6040,walnuts,112.8292663,93.85932928
6041,walnuts,130.3204059,128.7645432
6042,walnuts,92.3755962,95.47759108
6043,walnuts,128.3680916,91.05964295
6044,walnuts,133.7029764,104.8242964
6045,walnuts,132.6380757,114.8850971
6046,walnuts,103.6494453,120.0695553
6047,walnuts,141.1814465,155.579433
6048,walnuts,136.1678682,124.4010493
6049,walnuts,171.1739027,126.1402416
6050,walnuts,146.359855,129.8880955
6051,walnuts,129.3019319,118.5189005
6052,walnuts,83.50806774,126.0791294
6053,walnuts,137.6496498,133.5847739
6054,walnuts,117.3309295,112.2363964
6055,walnuts,117.2616708,147.1201774
6056,walnuts,113.0640946,104.4313551
6057,walnuts,112.4002999,122.6233969
6058,walnuts,127.26683,126.2755571
6059,walnuts,151.0888337,137.6874298
6060,walnuts,118.1649007,121.226058
6061,walnuts,105.1414627,111.4993391
6062,walnuts,150.6898603,171.8302453
6063,walnuts,148.0541142,146.7930876
6064,walnuts,138.1318386,126.3516626
6065,walnuts,97.33489401,82.64683294
6066,walnuts,129.3776413,137.3105768
6067,walnuts,133.4588139,128.3403716
6068,walnuts,120.8497401,130.3287703
6069,walnuts,115.5950383,108.1116302
6070,walnuts,141.7792354,133.9913594
6071,walnuts,136.9145965,113.0438039
6072,walnuts,139.6766113,148.2562508
6073,walnuts,90.58914143,107.1504292
6074,walnuts,115.7613705,98.04303433
6075,walnuts,95.98202532,139.9044361
6076,walnuts,122.9468802,125.358138
6077,walnuts,145.7078243,111.240034
6078,walnuts,124.590085,135.5173298
6079,walnuts,109.3333348,116.8065107
6080,walnuts,137.6791834,132.5367297
6081,walnuts,113.9116622,124.0555301
6082,walnuts,105.2594953,116.4027709
6083,walnuts,97.49491423,111.7680317
6084,walnuts,126.9472589,106.7690917
6085,walnuts,116.4165071,134.2567421
6086,walnuts,141.0943441,130.0066919
6087,walnuts,133.9613838,119.9007655
6088,walnuts,123.1356174,151.6115361
6089,walnuts,118.452259,83.38870312
6090,walnuts,112.2903967,129.5074719
6091,walnuts,138.2456118,102.7432974
6092,walnuts,90.78385589,104.5406362
6093,walnuts,87.51473039,100.471295
6094,walnuts,136.8919384,128.88815
6095,walnuts,138.5754855,112.3816826
6096,walnuts,114.9245194,109.8720438
6097,walnuts,130.3169583,136.7129545
6098,walnuts,90.24628281,137.2939353
6099,walnuts,120.9248331,105.1787191
6100,walnuts,154.1858509,165.02708
6101,walnuts,138.4524244,115.7274188
6102,walnuts,168.239877,127.2966881
6103,walnuts,114.139345,94.86476801
6104,walnuts,93.27608494,120.267238
6105,walnuts,124.2670377,120.4516255
6106,walnuts,108.8302694,124.2753319
6107,walnuts,156.7943382,126.4865364
6108,walnuts,127.9286928,132.3146336
6109,walnuts,134.2329213,124.610622
6110,walnuts,121.497231,121.5729926
6111,walnuts,119.5409302,139.412008
6112,walnuts,124.3468399,88.72713859
6113,walnuts,124.9974025,134.7827109
6114,walnuts,94.57682012,112.7191379
6115,walnuts,120.0672268,125.8709172
6116,walnuts,125.1092744,140.1504348
6117,walnuts,100.5199454,142.6516017
6118,walnuts,123.7151325,132.2311322
6119,walnuts,134.9651947,125.367004
6120,walnuts,140.315582,150.2292804
6121,walnuts,150.3549763,144.6120675
6122,walnuts,143.2642112,143.972245
6123,walnuts,151.8894123,99.26107551
6124,walnuts,106.6608931,93.23234389
6125,walnuts,124.3704206,131.7154229
6126,walnuts,104.1234831,138.0532437
6127,walnuts,135.9546027,123.2967451
6128,walnuts,107.5530823,123.036852
6129,walnuts,116.7779852,121.2645031
6130,walnuts,114.553038,108.5982728
6131,walnuts,130.2188308,128.0177525
6132,walnuts,95.81713885,108.2781041
6133,walnuts,123.3047388,154.6520336
6134,walnuts,108.8284093,108.9385159
6135,walnuts,109.1996723,134.0979272
6136,walnuts,99.76339204,105.2617564
6137,walnuts,130.3855592,140.8965722
6138,walnuts,154.2660066,130.9838797
6139,walnuts,134.315,125.7240845
6140,walnuts,102.5185983,103.7233881
6141,walnuts,90.01599053,124.5105298
6142,walnuts,139.0339138,122.3954325
6143,walnuts,105.586721,108.0005718
6144,walnuts,106.5430852,116.0128109
6145,walnuts,128.0145952,137.2636427
6146,walnuts,142.4197902,139.6317478
6147,walnuts,127.4483467,130.4624344
6148,walnuts,130.2397567,91.90015887
6149,walnuts,121.5149033,115.168068
6150,walnuts,108.6323069,86.68892777
6151,walnuts,143.2959204,136.7161843
6152,walnuts,112.8376036,117.0793563
6153,walnuts,110.4708622,128.0709274
6154,walnuts,99.43938097,116.6153985
6155,walnuts,129.3552557,128.6751416
6156,walnuts,114.4685577,101.7642875
6157,walnuts,135.4980829,134.7337177
6158,walnuts,147.723781,115.8802448
6159,walnuts,107.7402052,103.8017399
6160,walnuts,122.6432417,111.4737295
6161,walnuts,129.0705703,123.1166275
6162,walnuts,113.5150808,111.9786249
6163,walnuts,112.57514,94.05459336
6164,walnuts,129.7444758,113.300294
6165,walnuts,154.4642136,126.3018106
6166,walnuts,116.7382038,135.0926649
6167,walnuts,140.8306694,167.363927
6168,walnuts,176.3257873,155.3379359
6169,walnuts,132.1627683,124.6021736
6170,walnuts,100.9751446,124.7417468
6171,walnuts,102.0137268,117.4890306
6172,walnuts,135.5074352,152.3767176
6173,walnuts,136.6440851,128.2760126
6174,walnuts,142.8471877,183.0340464
6175,walnuts,142.7970073,116.4483315
6176,walnuts,111.4799161,117.2096869
6177,walnuts,109.0165837,106.974685
6178,walnuts,122.2600833,150.5902032
6179,walnuts,105.4447434,75.74597749
6180,walnuts,129.5726042,127.3743783
6181,walnuts,120.7347454,92.5029962
6182,walnuts,99.92128656,83.69358047
6183,walnuts,127.7381719,97.39680235
6184,walnuts,110.6436752,158.5375134
6185,walnuts,152.1946958,153.5698691
6186,walnuts,151.6758259,122.897484
6187,walnuts,144.2394239,155.9770284
6188,walnuts,119.6798688,135.6966418
6189,walnuts,134.1416324,127.4586292
6190,walnuts,78.36797313,102.0702656
6191,walnuts,121.1652502,109.7310853
6192,walnuts,108.3232039,129.9889817
6193,walnuts,149.798831,114.7665893
6194,walnuts,114.8209401,108.0528987
6195,walnuts,153.641287,187.5067041
6196,walnuts,134.8232919,107.1516442
6197,walnuts,162.0519415,141.9015482
6198,walnuts,155.5319692,143.9772037
6199,walnuts,121.6521578,91.56274171
6200,walnuts,121.6498561,154.8283069
6201,walnuts,130.7475433,132.6118917
6202,walnuts,123.0294077,142.550201
6203,walnuts,128.5705424,121.8799913
6204,walnuts,79.90877677,106.0903178
6205,walnuts,107.2506167,120.5438029
6206,walnuts,135.3438038,131.7252882
6207,walnuts,129.1107288,134.3944766
6208,walnuts,108.3288926,113.2252035
6209,walnuts,137.900691,169.0421645
6210,walnuts,117.2398813,122.8686561
6211,walnuts,110.764158,103.4601644
6212,walnuts,171.2014693,114.3721359
6213,walnuts,144.0082541,112.5603059
6214,walnuts,123.1843283,123.2145884
6215,walnuts,165.2820278,157.6390198
6216,walnuts,107.0663657,111.002231
6217,walnuts,119.1039213,118.108165
6218,walnuts,141.0487331,169.4055993
6219,walnuts,160.7470838,132.2349725
6220,walnuts,134.8184909,120.4251409
